index,url,Nominal voltage (V),No load speed (rpm),No load current (mA),Nominal speed (rpm),Nominal torque (max. continuous torque) (mNm),Nominal current (max. continuous current) (A),Stall torque (mNm),Stall current (A),Max. efficiency (%),Terminal resistance (Ω),Terminal inductance (mH),Torque constant (mNm/A),Speed constant (rpm/V),Speed / torque gradient (rpm/mNm),Mechanical time constant (ms),Rotor inertia (gcm²),Thermal resistance housing-ambient (K/W),Thermal resistance winding-housing (K/W),Thermal time constant winding (s),Thermal time constant motor (s),Ambient temperature (°C),Max. winding temperature (°C),Max. speed (rpm),Axial play (mm) (N),Unnamed: 26 (N),Radial play (mm),Max. axial load (dynamic) (N),Max. force for press fits (static) (N),"(static, shaft supported) (N)",Max. radial load,Number of pole pairs,Number of phases,Number of autoclave cycles,Weight (g),Bearing type,Number of commutator segments,Protection
255,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L3KN48K1SC1D419A,18,71000,224,66700,7.33,3.23,135,56,88,0.321,0.0128,2.41,3960,529,1.74,0.315,19.5,2.04,2.48,397,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,1000.0,41,Kugellager,,
256,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L3KN48K1SC1D450A,24,69500,162,65400,7.56,2.44,148,45.1,88,0.532,0.0238,3.29,2910,471,1.55,0.315,19.5,2.04,2.51,397,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,1000.0,41,Kugellager,,
257,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L3KN48K1SC1D488A,36,71000,112,67200,7.26,1.6,151,31.4,89,1.15,0.0512,4.82,1980,472,1.56,0.315,19.5,2.04,2.46,397,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,1000.0,41,Kugellager,,
258,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13L3KN48K1SC1D526A,48,65100,72,61200,7.56,1.14,143,20.4,89,2.36,0.108,7.01,1360,458,1.51,0.315,19.5,2.04,2.41,397,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,1000.0,41,Kugellager,,
259,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M2KN48N1IL1D468A,18,66800,99.1,61400,5.88,2.37,80.2,31.3,89,0.576,0.0204,2.57,3720,835,2.13,0.244,20,2.53,2.01,311,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,0.0,38,Kugellager,,
260,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M2KN48N1IL1D497A,24,66800,74.4,61600,5.84,1.76,84.3,24.7,89,0.973,0.0362,3.42,2790,795,2.03,0.244,20,2.53,2.01,311,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,0.0,38,Kugellager,,
261,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M2KN48N1IL1D538A,36,66800,49.6,61600,5.52,1.12,79.4,15.5,89,2.33,0.0814,5.13,1860,844,2.16,0.244,20,2.53,1.77,311,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,0.0,38,Kugellager,,
262,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M2KN48N1IL1D566A,48,64100,35,59100,5.72,0.831,80.7,11.3,89,4.24,0.157,7.13,1340,797,2.04,0.244,20,2.53,1.86,311,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,0.0,38,Kugellager,,
263,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1SC1D468A,18,79000,209,72500,4.92,2.45,67.6,31.3,85,0.576,0.0207,2.16,4420,1180,1.6,0.13,20,2.5,2.01,313,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,1000.0,32,Kugellager,,
264,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1SC1D497A,24,79000,157,72800,4.89,1.83,71,24.7,85,0.973,0.0369,2.88,3310,1120,1.52,0.13,20,2.5,2.01,313,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,1000.0,32,Kugellager,,
265,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1SC1D538A,36,79000,96,72800,4.67,1.16,66.8,15.5,85,2.33,0.0829,4.32,2210,1190,1.62,0.13,20,2.5,1.77,313,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,1000.0,32,Kugellager,,
266,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX13-SPEED/ECXZ13M3KN48K1SC1D570A,48,75800,73.2,69800,4.77,0.856,68,11.3,85,4.24,0.16,6,1590,1120,1.53,0.13,20,2.5,1.86,313,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.28 mm, at radial load > 1.5",0,1.5,50,1500,"6 N, 5 mm from flange",1,3.0,1000.0,32,Kugellager,,
267,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-PRIME/ECX16-PRIME/ECXZ16L1KF50K2IL1Y468A,24,17700,97.2,16200,24.7,1.99,305,23.6,88,1.01,0.033,12.9,740,58.2,1.39,2.28,16.7,1.65,5.76,462,-20...+100,+155,25000,"0 mm, at radial load < 1","0.14 mm, at radial load > 1",,1,50,1000,,2,3.0,0.0,66,Waelzlager,,
268,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-PRIME/ECX16-PRIME/ECXZ16L1KF50K2IL1Y497A,36,19900,78.6,18400,23.7,1.45,339,19.7,88,1.83,0.0586,17.2,555,58.9,1.41,2.28,16.7,1.65,5.62,462,-20...+100,+155,25000,"0 mm, at radial load < 1","0.14 mm, at radial load > 1",,1,50,1000,,2,3.0,0.0,66,Waelzlager,,
269,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN40N1IL1D399A,18,61200,219,58000,15.5,5.69,366,131,92,0.138,0.0114,2.8,3410,167,2.1,1.2,13.5,0.58,1.43,483,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,73,Kugellager,,
270,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN40N1IL1D428A,24,61200,164,58300,16.1,4.41,431,115,93,0.208,0.0202,3.74,2550,142,1.79,1.2,13.5,0.58,1.49,483,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,73,Kugellager,,
271,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN40N1IL1D468A,36,61200,110,58400,15.4,2.83,438,78.1,93,0.461,0.0454,5.61,1700,140,1.76,1.2,13.5,0.58,1.42,483,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,73,Kugellager,,
272,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN40N1IL1D497A,48,61200,82.1,58400,14.8,2.05,419,56,93,0.858,0.0808,7.48,1280,146,1.84,1.2,13.5,0.58,1.34,483,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,73,Kugellager,,
273,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN46K1SC1D399A,18,64600,481,61200,15,6.08,346,131,88,0.138,0.01,2.65,3600,187,1.87,0.952,13.5,0.58,1.43,490,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,1000.0,73,Kugellager,,
274,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN46K1SC1D428A,24,64600,361,61500,15.6,4.71,408,115,89,0.208,0.0178,3.53,2700,159,1.59,0.952,13.5,0.58,1.5,490,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,1000.0,73,Kugellager,,
275,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN46K1SC1D468A,36,64600,241,61700,15,3.03,414,78.1,89,0.461,0.04,5.3,1800,157,1.56,0.952,13.5,0.58,1.43,490,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,1000.0,73,Kugellager,,
276,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16L1KN46K1SC1D497A,48,64600,180,61700,14.4,2.19,396,56,89,0.858,0.0712,7.07,1350,164,1.63,0.952,13.5,0.58,1.36,490,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,1000.0,73,Kugellager,,
277,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-PRIME/ECX16-PRIME/ECXZ16L1KN50K2SC1Y468A,24,17700,108,16100,25.3,2.06,304,23.5,87,1.02,0.0329,12.9,740,58.5,1.27,2.08,16.7,1.65,5.82,459,-40...+135,+155,40000,"0 mm, at radial load < 1","0.14 mm, at radial load > 1",,1,50,1000,,2,3.0,1000.0,66,Waelzlager,,
278,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX/ECX-PRIME/ECX16-PRIME/ECXZ16L1KN50K2SC1Y497A,36,19900,86.9,18400,24.6,1.51,338,19.7,87,1.83,0.0586,17.2,555,59.1,1.29,2.08,16.7,1.65,5.69,459,-40...+135,+155,40000,"0 mm, at radial load < 1","0.14 mm, at radial load > 1",,1,50,1000,,2,3.0,1000.0,66,Waelzlager,,
279,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN40N1IL1D493A,18,51900,103,47300,8.95,2.78,116,35.1,90,0.512,0.0336,3.3,2890,449,3.82,0.812,16.1,1.8,2.45,398,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,50,Kugellager,,
280,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN40N1IL1D516A,24,54900,83,50300,8.56,2.11,119,28.5,90,0.841,0.0534,4.16,2300,464,3.95,0.812,16.1,1.8,2.32,398,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,50,Kugellager,,
281,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN40N1IL1D560A,36,53100,52.9,48600,8.79,1.4,121,18.8,90,1.92,0.129,6.46,1480,439,3.74,0.812,16.1,1.8,2.4,398,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,50,Kugellager,,
282,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN40N1IL1D589A,48,53100,39.7,48700,8.83,1.05,123,14.3,90,3.35,0.229,8.61,1110,432,3.67,0.812,16.1,1.8,2.37,398,-20...+100,+155,70000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,0.0,50,Kugellager,,
283,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN46K1SC1D493A,18,59900,200,54600,7.63,2.83,100,35.1,86,0.512,0.033,2.85,3350,603,3.72,0.589,16.1,1.8,2.49,400,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,1000.0,50,Kugellager,,
284,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN46K1SC1D516A,24,63400,163,58100,7.29,2.16,102,28.5,86,0.841,0.0524,3.59,2660,623,3.84,0.589,16.1,1.8,2.35,400,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,1000.0,50,Kugellager,,
285,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN46K1SC1D568A,36,56200,90.5,50900,7.37,1.28,89.8,14.8,85,2.43,0.15,6.07,1570,631,3.89,0.589,16.1,1.8,2.21,400,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,1000.0,50,Kugellager,,
286,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX16-SPEED/ECXZ16M1KN46K1SC1D595A,48,57400,70,52200,7.4,0.987,93.6,11.8,85,4.06,0.255,7.93,1200,618,3.81,0.589,16.1,1.8,2.28,400,-40...+135,+155,120000,"0 mm, at radial load < 1.5","0.29 mm, at radial load > 1.5",0,1.5,60,2500,"10 N, 5 mm from flange",1,3.0,1000.0,50,Kugellager,,
287,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1SC1D399A,18,60200,274,56600,24.3,8.69,508,178,92,0.101,0.0101,2.85,3350,119,2.22,1.79,10.1,0.9,3.42,418,-40...+135,+155,100000,"0 mm, at radial load < 4","0.29 mm, at radial load > 4",0,4,70,5000,"12 N, 5 mm from flange",1,3.0,1000.0,108,Kugellager,,
288,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1SC1D428A,24,60200,206,56900,24,6.43,566,149,93,0.161,0.018,3.8,2510,107,2,1.79,10.1,0.9,3.39,418,-40...+135,+155,100000,"0 mm, at radial load < 4","0.29 mm, at radial load > 4",0,4,70,5000,"12 N, 5 mm from flange",1,3.0,1000.0,108,Kugellager,,
289,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1SC1D474A,36,57100,127,54000,24.9,4.2,619,103,93,0.35,0.0451,6.01,1590,92.4,1.73,1.79,10.1,0.9,3.51,418,-40...+135,+155,100000,"0 mm, at radial load < 4","0.29 mm, at radial load > 4",0,4,70,5000,"12 N, 5 mm from flange",1,3.0,1000.0,108,Kugellager,,
290,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46K1SC1D493A,48,62900,109,59900,23.2,3.26,661,90.8,93,0.528,0.0662,7.28,1310,95.2,1.79,1.79,10.1,0.9,3.38,418,-40...+135,+155,100000,"0 mm, at radial load < 4","0.29 mm, at radial load > 4",0,4,70,5000,"12 N, 5 mm from flange",1,3.0,1000.0,108,Kugellager,,
291,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46N1IL1D399A,18,57700,327,54500,24,8.27,589,198,92,0.0908,0.0124,2.97,3210,98.1,1.69,1.64,10.1,1.32,5.01,418,-20...+100,+155,65000,"0 mm, at radial load < 4","0.29 mm, at radial load > 4",0,4,70,5000,"12 N, 5 mm from flange",1,3.0,0.0,108,Kugellager,,
292,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46N1IL1D428A,24,57700,245,54700,23.7,6.12,630,159,92,0.151,0.0221,3.96,2410,91.7,1.58,1.64,10.1,1.32,4.97,418,-20...+100,+155,65000,"0 mm, at radial load < 4","0.29 mm, at radial load > 4",0,4,70,5000,"12 N, 5 mm from flange",1,3.0,0.0,108,Kugellager,,
293,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46N1IL1D474A,36,54700,150,51800,24.7,4.02,665,106,93,0.34,0.0555,6.28,1520,82.4,1.42,1.64,10.1,1.32,5.15,418,-20...+100,+155,65000,"0 mm, at radial load < 4","0.29 mm, at radial load > 4",0,4,70,5000,"12 N, 5 mm from flange",1,3.0,0.0,108,Kugellager,,
294,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19L1KN46N1IL1D493A,48,60200,131,57400,22.8,3.09,703,92.6,93,0.518,0.0813,7.6,1260,85.8,1.47,1.64,10.1,1.32,4.95,418,-20...+100,+155,65000,"0 mm, at radial load < 4","0.29 mm, at radial load > 4",0,4,70,5000,"12 N, 5 mm from flange",1,3.0,0.0,108,Kugellager,,
295,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1SC1D474A,18,64800,169,59600,11.6,4.49,179,67.7,90,0.266,0.0235,2.64,3610,363,4.38,1.15,12.4,1.6,3.06,513,-40...+135,+155,100000,"0 mm, at radial load < 4","0.29 mm, at radial load > 4",0,4,70,5000,"12 N, 5 mm from flange",1,3.0,1000.0,78,Kugellager,,
296,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1SC1D505A,24,64700,127,59200,10.3,3,150,42.4,89,0.566,0.0439,3.53,2700,433,5.22,1.15,12.4,1.6,2.68,513,-40...+135,+155,100000,"0 mm, at radial load < 4","0.29 mm, at radial load > 4",0,4,70,5000,"12 N, 5 mm from flange",1,3.0,1000.0,78,Kugellager,,
297,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1SC1D546A,36,64700,84.5,59500,10.7,2.06,164,31,90,1.16,0.0989,5.3,1800,396,4.77,1.15,12.4,1.6,2.78,513,-40...+135,+155,100000,"0 mm, at radial load < 4","0.29 mm, at radial load > 4",0,4,70,5000,"12 N, 5 mm from flange",1,3.0,1000.0,78,Kugellager,,
298,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46K1SC1D576A,48,63500,61.9,58400,10.9,1.55,169,23.5,90,2.04,0.183,7.2,1330,376,4.53,1.15,12.4,1.6,2.96,513,-40...+135,+155,100000,"0 mm, at radial load < 4","0.29 mm, at radial load > 4",0,4,70,5000,"12 N, 5 mm from flange",1,3.0,1000.0,78,Kugellager,,
299,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46N1IL1D474A,18,57200,169,52400,13.7,4.65,203,67.7,90,0.266,0.0259,2.99,3190,283,3.88,1.31,12.4,0.75,1.43,513,-20...+100,+155,65000,"0 mm, at radial load < 4","0.29 mm, at radial load > 4",0,4,70,5000,"12 N, 5 mm from flange",1,3.0,0.0,78,Kugellager,,
300,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46N1IL1D505A,24,55700,124,50900,12.5,3.12,174,42.4,89,0.566,0.0486,4.1,2330,322,4.41,1.31,12.4,0.75,1.26,513,-20...+100,+155,65000,"0 mm, at radial load < 4","0.29 mm, at radial load > 4",0,4,70,5000,"12 N, 5 mm from flange",1,3.0,0.0,78,Kugellager,,
301,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46N1IL1D546A,36,55700,82.4,51100,12.9,2.14,190,31,90,1.16,0.109,6.15,1550,294,4.03,1.31,12.4,0.75,1.29,513,-20...+100,+155,65000,"0 mm, at radial load < 4","0.29 mm, at radial load > 4",0,4,70,5000,"12 N, 5 mm from flange",1,3.0,0.0,78,Kugellager,,
302,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX19-SPEED/ECXZ19M1KN46N1IL1D576A,48,54700,60.6,50200,13.2,1.61,196,23.5,90,2.04,0.202,8.35,1140,279,3.83,1.31,12.4,0.75,1.37,513,-20...+100,+155,65000,"0 mm, at radial load < 4","0.29 mm, at radial load > 4",0,4,70,5000,"12 N, 5 mm from flange",1,3.0,0.0,78,Kugellager,,
303,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX22-SPEED/ECXZ22L1KN50K1SC1D399A,24,52700,365,50600,30.8,7.39,992,228,92,0.105,0.0114,4.34,2200,53.2,1.31,2.36,9,0.84,3.13,456,-40...+135,+155,85000,"0 mm, at radial load < 4","0.24 mm, at radial load > 4",0.025,4,110,6000,"16 N, 5 mm from flange",1,3.0,1000.0,148,Kugellager,,
304,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX22-SPEED/ECXZ22L1KN50K1SC1D436A,36,54700,259,52800,31,5.14,1190,190,93,0.189,0.0238,6.27,1520,45.9,1.13,2.36,9,0.84,3,456,-40...+135,+155,85000,"0 mm, at radial load < 4","0.24 mm, at radial load > 4",0.025,4,110,6000,"16 N, 5 mm from flange",1,3.0,1000.0,148,Kugellager,,
305,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX22-SPEED/ECXZ22L1KN50K1SC1D462A,48,55800,201,53900,28.9,3.69,1150,140,93,0.343,0.0407,8.2,1160,48.7,1.2,2.36,9,0.84,3.11,456,-40...+135,+155,85000,"0 mm, at radial load < 4","0.24 mm, at radial load > 4",0.025,4,110,6000,"16 N, 5 mm from flange",1,3.0,1000.0,148,Kugellager,,
306,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX22-SPEED/ECXZ22L1KN50N1IL1D399A,24,47600,280,45700,34.3,7.34,1120,233,93,0.103,0.0128,4.81,1980,42.5,1.75,3.94,9,0.84,3.13,456,-20...+100,+155,60000,"0 mm, at radial load < 4","0.24 mm, at radial load > 4",0.025,4,110,6000,"16 N, 5 mm from flange",1,3.0,0.0,140,Kugellager,,
307,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX22-SPEED/ECXZ22L1KN50N1IL1D436A,36,49400,198,47700,34.4,5.11,1340,193,94,0.187,0.0266,6.95,1370,37,1.53,3.94,9,0.84,3.35,456,-20...+100,+155,60000,"0 mm, at radial load < 4","0.24 mm, at radial load > 4",0.025,4,110,6000,"16 N, 5 mm from flange",1,3.0,0.0,140,Kugellager,,
308,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX22-SPEED/ECXZ22L1KN50N1IL1D462A,48,50400,154,48700,32.2,3.66,1280,141,94,0.341,0.0455,9.09,1050,39.4,1.63,3.94,9,0.84,3.11,456,-20...+100,+155,60000,"0 mm, at radial load < 4","0.24 mm, at radial load > 4",0.025,4,110,6000,"16 N, 5 mm from flange",1,3.0,0.0,140,Kugellager,,
309,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX22-SPEED/ECXZ22M1KN50K1SC1D443A,18,52700,254,49300,18,5.72,341,105,90,0.172,0.0164,3.25,2940,155,3.1,1.91,11.3,0.6,1.38,314,-40...+135,+155,85000,"0 mm, at radial load < 4","0.24 mm, at radial load > 4",0.03,4,110,6000,"16 N, 5 mm from flange",1,3.0,1000.0,106,Kugellager,,
310,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX22-SPEED/ECXZ22M1KN50K1SC1D468A,24,54700,201,51400,17.8,4.4,366,87.5,91,0.274,0.0272,4.18,2290,150,3,1.91,11.3,0.6,1.36,314,-40...+135,+155,85000,"0 mm, at radial load < 4","0.24 mm, at radial load > 4",0.03,4,110,6000,"16 N, 5 mm from flange",1,3.0,1000.0,106,Kugellager,,
311,https://www.maxongroup.com/maxon/view/product/motor/Konfigurierbare-Motoren/Buerstenlose-DC-Motoren/ECX22-SPEED/ECXZ22M1KN50K1SC1D505A,36,56800,142,53500,16.9,2.9,364,60.4,91,0.596,0.0567,6.04,1580,156,3.13,1.91,11.3,0.6,1.34,314,-40...+135,+155,85000,"0 mm, at radial load < 4","0.24 mm, at radial load > 4",0.03,4,110,6000,"16 N, 5 mm from flange",1,3.0,1000.0,106,Kugellager,,
