index,url,Gearhead type,Version,Reduction (:1),Absolute reduction,Number of stages,Max. continuous torque (Nm),Max. intermittent torque (Nm),"Direction of rotation, drive to output",Max. efficiency (%),Gearhead length (L1) (mm),Bearing at output,Max. radial load,Max. axial load (dynamic) (N),Max. continuous input speed (rpm),Max. intermittent input speed (rpm),Recommended temperature range (°C),Weight (g),Outer diameter (mm),Average backlash no load (°),Max. motor shaft diameter (mm),Mass inertia (gcm²),Max. transmittable power (continuous) (W),Max. transmittable power (intermittent) (W),Radial play,Axial play (mm),Max. force for press fits (N),Extended temperature range (°C),Number of autoclave cycles,Max. feed velocity (mm/s),Max. feed force continuous (N),Max. feed force intermittent (N),Mechanical positioning accuracy (mm),Spindle length (mm),Axial play of the nut (mm)
1917,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-LZ/GPX26LZKLSL83D0CPLW,GPX,Reduced backlash,83,388125/4693,3,4.5,6.2,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,0.9,,1.282,12,15,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1918,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-A/GPX32AAKLSL0103CPLW,GPX,Standard version,103,371250/3610,3,5,6.25,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.9,,7.5502,25,31,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1919,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-A/GPX32AAKLSL0111CPLW,GPX,Standard version,111,357075/3211,3,5,6.25,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.9,,7.5502,25,31,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1920,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-A/GPX32AAKLSL0138CPLW,GPX,Standard version,138,341550/2470,3,5,6.25,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.9,,7.5502,25,31,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1921,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-A/GPX32AAKLSL0172CPLW,GPX,Standard version,172,326700/1900,3,5,6.25,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.9,,7.5502,25,31,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1922,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-A/GPX32AAKLSL0186CPLW,GPX,Standard version,186,314226/1690,3,5,6.25,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.9,,7.5502,25,31,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1923,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-2-Stufig-A/GPX32AAKLSL21D0CPLW,GPX,Standard version,21,5175/247,2,2.9,3.6,=,78,36.3,ball bearing,"180 N, 10 mm from flange",110,7000,8750,-40...+100,185,32,0.7,,7.9212,50,62,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1924,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-2-Stufig-A/GPX32AAKLSL28D0CPLW,GPX,Standard version,28,4761/169,2,2.9,3.6,=,78,36.3,ball bearing,"180 N, 10 mm from flange",110,7000,8750,-40...+100,185,32,0.7,,7.9212,50,62,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1925,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-A/GPX32AAKLSL83D0CPLW,GPX,Standard version,83,388125/4693,3,5,6.25,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.9,,7.5502,25,31,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1926,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-C/GPX32CAKLSL0103CPLW,GPX,Ceramic version,103,371250/3610,3,6.6,8,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.9,,7.9212,30,37,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1927,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-C/GPX32CAKLSL0111CPLW,GPX,Ceramic version,111,357075/3211,3,6.6,8,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.9,,7.9212,30,37,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1928,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-C/GPX32CAKLSL0138CPLW,GPX,Ceramic version,138,341550/2470,3,6.6,8,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.9,,7.9212,30,37,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1929,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-C/GPX32CAKLSL0172CPLW,GPX,Ceramic version,172,326700/1900,3,6.6,8,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.9,,7.9212,30,37,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1930,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-C/GPX32CAKLSL0186CPLW,GPX,Ceramic version,186,314226/1690,3,6.6,8,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.9,,7.9212,30,37,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1931,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-2-Stufig-C/GPX32CAKLSL21D0CPLW,GPX,Ceramic version,21,5175/247,2,3.8,4.5,=,78,36.3,ball bearing,"180 N, 10 mm from flange",110,7000,8750,-40...+100,185,32,0.7,,7.9212,60,75,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1932,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-2-Stufig-C/GPX32CAKLSL28D0CPLW,GPX,Ceramic version,28,4761/169,2,3.8,4.5,=,78,36.3,ball bearing,"180 N, 10 mm from flange",110,7000,8750,-40...+100,185,32,0.7,,7.9212,60,75,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1933,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-C/GPX32CAKLSL83D0CPLW,GPX,Ceramic version,83,388125/4693,3,6.6,8,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.9,,7.9212,30,37,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1934,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-HP/GPX32HPKLSL0103CPLW,GPX,High Power,103,371250/3610,3,8,10,=,65,55.9,Wäzlager,"250 N, 10 mm from flange",110,7000,8750,-40...+100,279,32,0.9,,9.9614,55,70,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1935,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-HP/GPX32HPKLSL0111CPLW,GPX,High Power,111,357075/3211,3,8,10,=,65,55.9,Wäzlager,"250 N, 10 mm from flange",110,7000,8750,-40...+100,279,32,0.9,,9.9614,55,70,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1936,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-HP/GPX32HPKLSL0138CPLW,GPX,High Power,138,341550/2470,3,8,10,=,65,55.9,Wäzlager,"250 N, 10 mm from flange",110,7000,8750,-40...+100,279,32,0.9,,9.9614,55,70,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1937,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-HP/GPX32HPKLSL0172CPLW,GPX,High Power,172,326700/1900,3,8,10,=,65,55.9,Wäzlager,"250 N, 10 mm from flange",110,7000,8750,-40...+100,279,32,0.9,,9.9614,55,70,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1938,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-HP/GPX32HPKLSL0186CPLW,GPX,High Power,186,314226/1690,3,8,10,=,65,55.9,Wäzlager,"250 N, 10 mm from flange",110,7000,8750,-40...+100,279,32,0.9,,9.9614,55,70,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1939,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-HP/GPX32HPKLSL0326CPLW,GPX,High Power,326,29109375/89167,4,9,12,=,55,63.5,ball bearing,"250 N, 10 mm from flange",110,8000,10000,-40...+100,285,32,1.1,,9.6355,18,25,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1940,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-HP/GPX32HPKLSL0406CPLW,GPX,High Power,406,27843750/68590,4,9,12,=,55,63.5,ball bearing,"250 N, 10 mm from flange",110,8000,10000,-40...+100,285,32,1.1,,9.6355,18,25,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1941,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-HP/GPX32HPKLSL0439CPLW,GPX,High Power,439,26780625/61009,4,9,12,=,55,63.5,ball bearing,"250 N, 10 mm from flange",110,8000,10000,-40...+100,285,32,1.1,,9.6355,18,25,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1942,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-HP/GPX32HPKLSL0546CPLW,GPX,High Power,546,25616250/46930,4,9,12,=,55,63.5,ball bearing,"250 N, 10 mm from flange",110,8000,10000,-40...+100,285,32,1.1,,9.6355,18,25,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1943,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-HP/GPX32HPKLSL0590CPLW,GPX,High Power,590,24638175/41743,4,9,12,=,55,63.5,ball bearing,"250 N, 10 mm from flange",110,8000,10000,-40...+100,285,32,1.1,,9.6355,18,25,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1944,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-HP/GPX32HPKLSL0679CPLW,GPX,High Power,679,24502500/36100,4,9,12,=,55,63.5,ball bearing,"250 N, 10 mm from flange",110,8000,10000,-40...+100,285,32,1.1,,9.6355,18,25,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1945,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-HP/GPX32HPKLSL0794CPLW,GPX,High Power,794,22667121/28561,4,9,12,=,55,63.5,ball bearing,"250 N, 10 mm from flange",110,8000,10000,-40...+100,285,32,1.1,,9.6355,18,25,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1946,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-HP/GPX32HPKLSL0913CPLW,GPX,High Power,913,22542300/24700,4,9,12,=,55,63.5,ball bearing,"250 N, 10 mm from flange",110,8000,10000,-40...+100,285,32,1.1,,9.6355,18,25,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1947,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-HP/GPX32HPKLSL0987CPLW,GPX,High Power,987,21681594/21970,4,9,12,=,55,63.5,ball bearing,"250 N, 10 mm from flange",110,8000,10000,-40...+100,285,32,1.1,,9.6355,18,25,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1948,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-HP/GPX32HPKLSL1135CPLW,GPX,High Power,1135,21562200/19000,4,9,12,=,55,63.5,ball bearing,"250 N, 10 mm from flange",110,8000,10000,-40...+100,285,32,1.1,,9.6355,18,25,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1949,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-HP/GPX32HPKLSL1227CPLW,GPX,High Power,1227,20738916/16900,4,9,12,=,55,63.5,ball bearing,"250 N, 10 mm from flange",110,8000,10000,-40...+100,285,32,1.1,,9.6355,18,25,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1950,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-2-Stufig-HP/GPX32HPKLSL21D0CPLW,GPX,High Power,21,5175/247,2,4,6,=,76,46.3,ball bearing,"200 N, 10 mm from flange",110,6000,7500,-40...+100,236,32,0.7,,13.075,110,140,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1951,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-2-Stufig-HP/GPX32HPKLSL28D0CPLW,GPX,High Power,28,4761/169,2,4,6,=,76,46.3,ball bearing,"200 N, 10 mm from flange",110,6000,7500,-40...+100,236,32,0.7,,13.075,110,140,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1952,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-HP/GPX32HPKLSL83D0CPLW,GPX,High Power,83,388125/4693,3,8,10,=,65,55.9,Wäzlager,"250 N, 10 mm from flange",110,7000,8750,-40...+100,279,32,0.9,,9.9614,55,70,"0.1 mm, 5 mm from flange",0 - 0.1,200,,0.0,,,,,,
1953,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-LN/GPX32LNKLSL0103CPLW,GPX,Reduced noise level,103,371250/3610,3,4,5,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+85,230,32,0.9,,7.5502,20,25,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1954,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-LN/GPX32LNKLSL0111CPLW,GPX,Reduced noise level,111,357075/3211,3,4,5,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+85,230,32,0.9,,7.5502,20,25,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1955,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-LN/GPX32LNKLSL0138CPLW,GPX,Reduced noise level,138,341550/2470,3,4,5,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+85,230,32,0.9,,7.5502,20,25,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1956,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-LN/GPX32LNKLSL0172CPLW,GPX,Reduced noise level,172,326700/1900,3,4,5,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+85,230,32,0.9,,7.5502,20,25,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1957,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-LN/GPX32LNKLSL0186CPLW,GPX,Reduced noise level,186,314226/1690,3,4,5,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+85,230,32,0.9,,7.5502,20,25,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1958,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-2-Stufig-LN/GPX32LNKLSL21D0CPLW,GPX,Reduced noise level,21,5175/247,2,2.3,2.9,=,78,36.3,ball bearing,"180 N, 10 mm from flange",110,7000,8750,-40...+85,185,32,0.7,,7.9212,40,50,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1959,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-2-Stufig-LN/GPX32LNKLSL28D0CPLW,GPX,Reduced noise level,28,4761/169,2,2.3,2.9,=,78,36.3,ball bearing,"180 N, 10 mm from flange",110,7000,8750,-40...+85,185,32,0.7,,7.9212,40,50,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1960,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-LN/GPX32LNKLSL83D0CPLW,GPX,Reduced noise level,83,388125/4693,3,4,5,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+85,230,32,0.9,,7.5502,20,25,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1961,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-LZ/GPX32LZKLSL0103CPLW,GPX,Reduced backlash,103,371250/3610,3,5,6.25,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.75,,7.5502,25,31,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1962,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-LZ/GPX32LZKLSL0111CPLW,GPX,Reduced backlash,111,357075/3211,3,5,6.25,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.75,,7.5502,25,31,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1963,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-LZ/GPX32LZKLSL0138CPLW,GPX,Reduced backlash,138,341550/2470,3,5,6.25,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.75,,7.5502,25,31,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1964,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-LZ/GPX32LZKLSL0172CPLW,GPX,Reduced backlash,172,326700/1900,3,5,6.25,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.75,,7.5502,25,31,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1965,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-LZ/GPX32LZKLSL0186CPLW,GPX,Reduced backlash,186,314226/1690,3,5,6.25,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.75,,7.5502,25,31,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1966,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-2-Stufig-LZ/GPX32LZKLSL21D0CPLW,GPX,Reduced backlash,21,5175/247,2,2.9,3.6,=,78,36.3,ball bearing,"180 N, 10 mm from flange",110,7000,8750,-40...+100,185,32,0.55,,7.9212,50,62,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1967,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-2-Stufig-LZ/GPX32LZKLSL28D0CPLW,GPX,Reduced backlash,28,4761/169,2,2.9,3.6,=,78,36.3,ball bearing,"180 N, 10 mm from flange",110,7000,8750,-40...+100,185,32,0.55,,7.9212,50,62,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1968,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-LZ/GPX32LZKLSL83D0CPLW,GPX,Reduced backlash,83,388125/4693,3,5,6.25,=,75,43.9,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,230,32,0.75,,7.5502,25,31,"0.14 mm, 5 mm from flange",0 - 0.1,120,,0.0,,,,,,
1969,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-UP/GPX32UPKLSL0103CPLW,GPX,Ultra Performance,103,371250/3610,3,10.4,13,=,90,61.3,ball bearing,"250 N, 10 mm from flange",110,6000,7500,-40...+100,293,32,0.8,,10.82,70,85,"0.1 mm, 5 mm from flange",0 - 0.2,200,,0.0,,,,,,
1970,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-UP/GPX32UPKLSL0111CPLW,GPX,Ultra Performance,111,357075/3211,3,10.4,13,=,90,61.3,ball bearing,"250 N, 10 mm from flange",110,6000,7500,-40...+100,293,32,0.8,,10.82,70,85,"0.1 mm, 5 mm from flange",0 - 0.2,200,,0.0,,,,,,
1971,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-UP/GPX32UPKLSL0138CPLW,GPX,Ultra Performance,138,341550/2470,3,10.4,13,=,90,61.3,ball bearing,"250 N, 10 mm from flange",110,6000,7500,-40...+100,293,32,0.8,,10.82,70,85,"0.1 mm, 5 mm from flange",0 - 0.2,200,,0.0,,,,,,
1972,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-UP/GPX32UPKLSL0172CPLW,GPX,Ultra Performance,172,326700/1900,3,10.4,13,=,90,61.3,ball bearing,"250 N, 10 mm from flange",110,6000,7500,-40...+100,293,32,0.8,,10.82,70,85,"0.1 mm, 5 mm from flange",0 - 0.2,200,,0.0,,,,,,
1973,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-3-Stufig-UP/GPX32UPKLSL0186CPLW,GPX,Ultra Performance,186,314226/1690,3,10.4,13,=,90,61.3,ball bearing,"250 N, 10 mm from flange",110,6000,7500,-40...+100,293,32,0.8,,10.82,70,85,"0.1 mm, 5 mm from flange",0 - 0.2,200,,0.0,,,,,,
1974,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-UP/GPX32UPKLSL0326CPLW,GPX,Ultra Performance,326,29109375/89167,4,12.6,16,=,87,76.2,ball bearing,"250 N, 10 mm from flange",110,6000,7500,-40...+100,357,32,0.8,,11.53,30,25,"0.1 mm, 5 mm from flange",0 - 0.2,200,,0.0,,,,,,
1975,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-UP/GPX32UPKLSL0406CPLW,GPX,Ultra Performance,406,27843750/68590,4,12.6,16,=,87,76.2,ball bearing,"250 N, 10 mm from flange",110,6000,7500,-40...+100,357,32,0.8,,11.53,30,25,"0.1 mm, 5 mm from flange",0 - 0.2,200,,0.0,,,,,,
1976,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-UP/GPX32UPKLSL0439CPLW,GPX,Ultra Performance,439,26780625/61009,4,12.6,16,=,87,76.2,ball bearing,"250 N, 10 mm from flange",110,6000,7500,-40...+100,357,32,0.8,,11.53,30,25,"0.1 mm, 5 mm from flange",0 - 0.2,200,,0.0,,,,,,
1977,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-UP/GPX32UPKLSL0546CPLW,GPX,Ultra Performance,546,25616250/46930,4,12.6,16,=,87,76.2,ball bearing,"250 N, 10 mm from flange",110,6000,7500,-40...+100,357,32,0.8,,11.53,30,25,"0.1 mm, 5 mm from flange",0 - 0.2,200,,0.0,,,,,,
1978,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-UP/GPX32UPKLSL0590CPLW,GPX,Ultra Performance,590,24638175/41743,4,12.6,16,=,87,76.2,ball bearing,"250 N, 10 mm from flange",110,6000,7500,-40...+100,357,32,0.8,,11.53,30,25,"0.1 mm, 5 mm from flange",0 - 0.2,200,,0.0,,,,,,
1979,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-UP/GPX32UPKLSL0679CPLW,GPX,Ultra Performance,679,24502500/36100,4,12.6,16,=,87,76.2,ball bearing,"250 N, 10 mm from flange",110,6000,7500,-40...+100,357,32,0.8,,11.53,30,25,"0.1 mm, 5 mm from flange",0 - 0.2,200,,0.0,,,,,,
1980,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-UP/GPX32UPKLSL0794CPLW,GPX,Ultra Performance,794,22667121/28561,4,12.6,16,=,87,76.2,ball bearing,"250 N, 10 mm from flange",110,6000,7500,-40...+100,357,32,0.8,,11.53,30,25,"0.1 mm, 5 mm from flange",0 - 0.2,200,,0.0,,,,,,
1981,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-UP/GPX32UPKLSL0913CPLW,GPX,Ultra Performance,913,22542300/24700,4,12.6,16,=,87,76.2,ball bearing,"250 N, 10 mm from flange",110,6000,7500,-40...+100,357,32,0.8,,11.53,30,25,"0.1 mm, 5 mm from flange",0 - 0.2,200,,0.0,,,,,,
1982,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-UP/GPX32UPKLSL0987CPLW,GPX,Ultra Performance,987,21681594/21970,4,12.6,16,=,87,76.2,ball bearing,"250 N, 10 mm from flange",110,6000,7500,-40...+100,357,32,0.8,,11.53,30,25,"0.1 mm, 5 mm from flange",0 - 0.2,200,,0.0,,,,,,
1983,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-UP/GPX32UPKLSL1135CPLW,GPX,Ultra Performance,1135,21562200/19000,4,12.6,16,=,87,76.2,ball bearing,"250 N, 10 mm from flange",110,6000,7500,-40...+100,357,32,0.8,,11.53,30,25,"0.1 mm, 5 mm from flange",0 - 0.2,200,,0.0,,,,,,
1984,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-4-Stufig-UP/GPX32UPKLSL1227CPLW,GPX,Ultra Performance,1227,20738916/16900,4,12.6,16,=,87,76.2,ball bearing,"250 N, 10 mm from flange",110,6000,7500,-40...+100,357,32,0.8,,11.53,30,25,"0.1 mm, 5 mm from flange",0 - 0.2,200,,0.0,,,,,,
1985,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX32/GPX32-2-Stufig-UP/GPX32UPKLSL21D0CPLW,GPX,Ultra Performance,21,5175/247,2,4.8,6,=,93,46.3,ball bearing,"200 N, 10 mm from flange",110,6000,7500,-40...+100,237,32,0.7,,9.89,130,160,"0.1 mm, 5 mm from flange",0 - 0.2,200,,0.0,,,,,,
