index,url,Nominal voltage,No load speed,No load current,Nominal speed,Nominal torque (max. continuous torque),Nominal current (max. continuous current),Stall torque,Stall current,Max. efficiency,Terminal resistance,Terminal inductance,Torque constant,Speed constant,Speed / torque gradient,Mechanical time constant,Rotor inertia,Thermal resistance housing-ambient,Thermal resistance winding-housing,Thermal time constant winding,Thermal time constant motor,Ambient temperature,Max. winding temperature,Max. speed,Axial play,,Radial play,Max. axial load (dynamic),Max. force for press fits (static),"(static, shaft supported)",Max. radial load,Number of pole pairs,Number of phases,Number of autoclave cycles,Weight,Bearing type,Number of commutator segments,Protection
41,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecmax/ecmax22/283860,48 V,12900 rpm,60.4 mA,10500 rpm,23.2 mNm,0.716 A,127 mNm,3.66 A,77 %,13.1 Ω,0.729 mH,34.8 mNm/A,274 rpm/V,103 rpm/mNm,4.82 ms,4.45 gcm²,10.2 K/W,1.02 K/W,2.08 s,628 s,-40...+100 °C,+155 °C,18000 rpm,"0 mm, at radial load < 4 N ","0.14 mm, at radial load > 4 N ",N/A,3.5 N,60 N,1000 N,"16 N, 5 mm from flange ",1 ,3 ,0 ,110 g,ball bearings ,N/A,N/A
42,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec4pole/305013,24 V,16700 rpm,723 mA,16100 rpm,95.6 mNm,7.61 A,3240 mNm,236 A,90 %,0.102 Ω,0.0163 mH,13.7 mNm/A,697 rpm/V,5.17 rpm/mNm,1.8 ms,33.3 gcm²,7.4 K/W,0.209 K/W,2.11 s,1180 s,-20...+100 °C,+155 °C,25000 rpm,"0 mm, at radial load < 4 N ","0.14 mm, at radial load > 4 N ",N/A,5.5 N,73 N,1300 N,"25 N, 5 mm from flange ",2 ,3 ,0 ,300 g,ball bearings ,N/A,N/A
43,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec4pole/305015,48 V,16500 rpm,356 mA,16000 rpm,92.9 mNm,3.68 A,3430 mNm,124 A,90 %,0.386 Ω,0.0653 mH,27.6 mNm/A,346 rpm/V,4.83 rpm/mNm,1.69 ms,33.3 gcm²,7.4 K/W,0.209 K/W,1.98 s,1180 s,-20...+100 °C,+155 °C,25000 rpm,"0 mm, at radial load < 4 N ","0.14 mm, at radial load > 4 N ",N/A,5.5 N,73 N,1300 N,"25 N, 5 mm from flange ",2 ,3 ,0 ,300 g,ball bearings ,N/A,N/A
44,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec4pole/309756,24 V,17500 rpm,379 mA,16300 rpm,68.8 mNm,5.56 A,1270 mNm,96.9 A,88 %,0.248 Ω,0.0295 mH,13.1 mNm/A,731 rpm/V,13.9 rpm/mNm,2.65 ms,18.3 gcm²,8.96 K/W,0.74 K/W,3.84 s,968 s,-20...+100 °C,+155 °C,25000 rpm,"0 mm, at radial load < 4 N ","0.14 mm, at radial load > 4 N ",N/A,5.5 N,73 N,2000 N,"25 N, 5 mm from flange ",2 ,3 ,0 ,210 g,ball bearings ,N/A,N/A
45,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec4pole/309758,48 V,17500 rpm,189 mA,16400 rpm,73.4 mNm,2.95 A,1500 mNm,57.4 A,89 %,0.836 Ω,0.118 mH,26.1 mNm/A,365 rpm/V,11.7 rpm/mNm,2.24 ms,18.3 gcm²,8.96 K/W,0.74 K/W,4 s,968 s,-20...+100 °C,+155 °C,25000 rpm,"0 mm, at radial load < 4 N ","0.14 mm, at radial load > 4 N ",N/A,5.5 N,73 N,2000 N,"25 N, 5 mm from flange ",2 ,3 ,0 ,210 g,ball bearings ,N/A,N/A
46,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec4pole/311536,24 V,16900 rpm,223 mA,15800 rpm,54.6 mNm,4.21 A,954 mNm,70.4 A,89 %,0.341 Ω,0.0308 mH,13.5 mNm/A,705 rpm/V,17.7 rpm/mNm,1.65 ms,8.91 gcm²,10.7 K/W,0.7 K/W,4.66 s,936 s,-20...+100 °C,+155 °C,25000 rpm,"0 mm, at radial load < 3 N ","0.14 mm, at radial load > 3 N ",N/A,4 N,53 N,600 N,"16 N, 5 mm from flange ",2 ,3 ,0 ,175 g,ball bearings ,N/A,N/A
47,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec4pole/311538,48 V,16900 rpm,112 mA,15800 rpm,54.5 mNm,2.1 A,1020 mNm,37.7 A,90 %,1.27 Ω,0.123 mH,27.1 mNm/A,352 rpm/V,16.6 rpm/mNm,1.54 ms,8.91 gcm²,10.7 K/W,0.7 K/W,4.66 s,936 s,-20...+100 °C,+155 °C,25000 rpm,"0 mm, at radial load < 3 N ","0.14 mm, at radial load > 3 N ",N/A,4 N,53 N,600 N,"16 N, 5 mm from flange ",2 ,3 ,0 ,175 g,ball bearings ,N/A,N/A
48,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec4pole/323218,24 V,16300 rpm,164 mA,15000 rpm,45.1 mNm,3.34 A,639 mNm,45.5 A,89 %,0.527 Ω,0.0503 mH,14 mNm/A,680 rpm/V,25.5 rpm/mNm,1.48 ms,5.54 gcm²,12.2 K/W,1.19 K/W,5.46 s,482 s,-20...+100 °C,+155 °C,25000 rpm,"0 mm, at radial load < 3 N ","0.14 mm, at radial load > 3 N ",N/A,4 N,53 N,1000 N,"16 N, 5 mm from flange ",2 ,3 ,0 ,125 g,ball bearings ,N/A,N/A
49,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec4pole/323219,36 V,16300 rpm,109 mA,14900 rpm,43.7 mNm,2.16 A,612 mNm,29.1 A,88 %,1.24 Ω,0.113 mH,21.1 mNm/A,453 rpm/V,26.7 rpm/mNm,1.55 ms,5.54 gcm²,12.2 K/W,1.19 K/W,5.12 s,482 s,-20...+100 °C,+155 °C,25000 rpm,"0 mm, at radial load < 3 N ","0.14 mm, at radial load > 3 N ",N/A,4 N,53 N,1000 N,"16 N, 5 mm from flange ",2 ,3 ,0 ,125 g,ball bearings ,N/A,N/A
50,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec4pole/323220,48 V,16200 rpm,81.8 mA,14900 rpm,42 mNm,1.56 A,570 mNm,20.3 A,88 %,2.37 Ω,0.201 mH,28.1 mNm/A,340 rpm/V,28.6 rpm/mNm,1.66 ms,5.54 gcm²,12.2 K/W,1.19 K/W,4.92 s,482 s,-20...+100 °C,+155 °C,25000 rpm,"0 mm, at radial load < 3 N ","0.14 mm, at radial load > 3 N ",N/A,4 N,53 N,1000 N,"16 N, 5 mm from flange ",2 ,3 ,0 ,125 g,ball bearings ,N/A,N/A
51,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re65/353295,24 V,4090 rpm,697 mA,3810 rpm,501 mNm,10 A,15700 mNm,292 A,83 %,0.0821 Ω,0.0308 mH,53.7 mNm/A,178 rpm/V,0.272 rpm/mNm,3.68 ms,1290 gcm²,1.3 K/W,1.85 K/W,118 s,1060 s,-30...+100 °C,+125 °C,5500 rpm,"0 mm, at radial load < 25 N ","0.1 mm, at radial load > 25 N ",0.03 mm,70 N,420 N,12000 N,"350 N, 15 mm from flange ",2 ,N/A,0 ,2100 g,Waelzlager ,26 ,N/A
52,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re65/353297,48 V,3670 rpm,289 mA,3420 rpm,800 mNm,6.8 A,16100 mNm,131 A,88 %,0.365 Ω,0.161 mH,123 mNm/A,77.8 rpm/V,0.231 rpm/mNm,3.25 ms,1340 gcm²,1.3 K/W,1.85 K/W,123 s,1060 s,-30...+100 °C,+125 °C,5500 rpm,"0 mm, at radial load < 25 N ","0.1 mm, at radial load > 25 N ",0.03 mm,70 N,420 N,12000 N,"350 N, 15 mm from flange ",2 ,N/A,0 ,2100 g,Waelzlager ,26 ,N/A
53,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec4pole/393879,48 V,6470 rpm,149 mA,5720 rpm,334 mNm,4.8 A,3350 mNm,47.5 A,89 %,1.01 Ω,0.298 mH,70.5 mNm/A,135 rpm/V,1.94 rpm/mNm,2.6 ms,128 gcm²,4 K/W,0.53 K/W,17 s,1460 s,-55...+200 °C,+240 °C,12000 rpm,"0 mm, at radial load < 20 N ","0.14 mm, at radial load > 20 N ",N/A,18 N,80 N,3000 N,"75 N, 5 mm from flange ",2 ,3 ,0 ,730 g,N/A,N/A,N/A
54,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec4pole/397798,48 V,6470 rpm,149 mA,5720 rpm,334 mNm,4.8 A,3350 mNm,47.5 A,89 %,1.01 Ω,0.298 mH,70.5 mNm/A,135 rpm/V,1.94 rpm/mNm,2.6 ms,128 gcm²,4 K/W,0.53 K/W,17 s,1720 s,-55...+200 °C,+240 °C,12000 rpm,"0 mm, at radial load < 20 N ","0.14 mm, at radial load > 20 N ",N/A,16 N,80 N,3000 N,"75 N, 5 mm from flange ",2 ,3 ,0 ,860 g,N/A,N/A,N/A
55,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec4pole/397799,48 V,6420 rpm,482 mA,4670 rpm,804 mNm,11.4 A,3350 mNm,47.5 A,82 %,1.01 Ω,0.000298 mH,70.5 mNm/A,135 rpm/V,1.94 rpm/mNm,2.85 ms,140 gcm²,0.3 K/W,0.53 K/W,17 s,129 s,-55...+200 °C,+240 °C,12000 rpm,0 - 0.14 mm,N/A,N/A,16 N,80 N,3000 N,"75 N, 5 mm from flange ",2 ,3 ,0 ,860 g,N/A,N/A,N/A
56,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec4pole/397800,48 V,6420 rpm,482 mA,4670 rpm,804 mNm,11.4 A,3350 mNm,47.5 A,82 %,1.01 Ω,0.000298 mH,70.5 mNm/A,135 rpm/V,1.94 rpm/mNm,2.85 ms,140 gcm²,0.3 K/W,0.53 K/W,17 s,129 s,-55...+200 °C,+240 °C,12000 rpm,0 - 0.14 mm,N/A,0 mm,16 N,80 N,3000 N,"75 N, 5 mm from flange ",2 ,3 ,N/A,860 g,N/A,N/A,N/A
57,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec22/426448,48 V,13200 rpm,83.1 mA,11400 rpm,56.6 mNm,1.7 A,460 mNm,13.4 A,85 %,3.59 Ω,0.626 mH,34.4 mNm/A,278 rpm/V,29 rpm/mNm,2.31 ms,7.63 gcm²,9.12 K/W,0.92 K/W,5.84 s,462 s,-55...+200 °C,+240 °C,20000 rpm,"0 mm, at radial load < 5 N ","0.14 mm, at radial load > 5 N ",N/A,8 N,98 N,250 N,"16 N, 5 mm from flange ",1 ,3 ,0 ,210 g,Waelzlager ,N/A,N/A
58,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec22/426449,48 V,13200 rpm,83.1 mA,11400 rpm,56.6 mNm,1.7 A,460 mNm,13.4 A,85 %,3.59 Ω,0.626 mH,34.4 mNm/A,278 rpm/V,29 rpm/mNm,2.31 ms,7.63 gcm²,9.12 K/W,0.92 K/W,5.84 s,462 s,-55...+200 °C,+240 °C,20000 rpm,"0 mm, at radial load < 5 N ","0.14 mm, at radial load > 5 N ",N/A,8 N,98 N,250 N,"16 N, 5 mm from flange ",1 ,3 ,0 ,210 g,Waelzlager ,N/A,N/A
59,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec22/426450,48 V,13100 rpm,177 mA,11500 rpm,52.6 mNm,1.67 A,460 mNm,13.4 A,79 %,3.59 Ω,0.626 mH,34.4 mNm/A,278 rpm/V,29 rpm/mNm,2.31 ms,7.63 gcm²,9.12 K/W,0.92 K/W,5.84 s,462 s,-55...+200 °C,+240 °C,20000 rpm,"0 mm, at radial load < 5 N ","0.14 mm, at radial load > 5 N ",0.025 mm,8 N,98 N,250 N,"16 N, 5 mm from flange ",1 ,3 ,0 ,237 g,Waelzlager ,N/A,N/A
60,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec22/426451,48 V,13100 rpm,177 mA,11500 rpm,52.6 mNm,1.67 A,460 mNm,13.4 A,79 %,3.59 Ω,0.626 mH,34.4 mNm/A,278 rpm/V,29 rpm/mNm,2.31 ms,7.63 gcm²,9.12 K/W,0.92 K/W,5.84 s,462 s,-55...+200 °C,+240 °C,20000 rpm,"0 mm, at radial load < 5 N ","0.14 mm, at radial load > 5 N ",0.025 mm,8 N,98 N,250 N,"16 N, 5 mm from flange ",1 ,3 ,0 ,237 g,Waelzlager ,N/A,N/A
61,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/449464,24 V,13200 rpm,285 mA,10200 rpm,53.6 mNm,2.83 A,423 mNm,48.7 A,85 %,0.493 Ω,0.39 mH,16.9 mNm/A,565 rpm/V,16.5 rpm/mNm,2.68 ms,15.5 gcm²,9.66 K/W,2.57 K/W,17.7 s,821 s,-40...+100 °C,+155 °C,15000 rpm,"0 mm, at radial load < 9 N ","0.15 mm, at radial load > 9 N ",N/A,5 N,87 N,6500 N,"15 N, 5 mm from flange ",7 ,3 ,0 ,170 g,ball bearings ,N/A,N/A
62,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/449470,36 V,10700 rpm,192 mA,8720 rpm,84.8 mNm,2.47 A,728 mNm,47 A,87 %,0.766 Ω,0.644 mH,31.5 mNm/A,303 rpm/V,7.36 rpm/mNm,1.86 ms,24.2 gcm²,7.8 K/W,2.6 K/W,28.5 s,936 s,-40...+100 °C,+155 °C,15000 rpm,"0 mm, at radial load < 9 N ","0.15 mm, at radial load > 9 N ",N/A,5 N,87 N,5000 N,"15 N, 5 mm from flange ",7 ,3 ,0 ,240 g,ball bearings ,N/A,N/A
63,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/496651,18 V,7790 rpm,289 mA,6520 rpm,65.2 mNm,2.95 A,497 mNm,40.1 A,84 %,0.448 Ω,0.255 mH,21.7 mNm/A,440 rpm/V,9.1 rpm/mNm,1.22 ms,12.8 gcm²,9.91 K/W,3.77 K/W,19 s,892 s,-40...+100 °C,+155 °C,10000 rpm,"0 mm, at radial load < 9 N ","0.15 mm, at radial load > 9 N ",N/A,7 N,87 N,6500 N,"21 N, 5 mm from flange ",7 ,3 ,0 ,180 g,ball bearings ,N/A,N/A
64,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/496652,36 V,7350 rpm,131 mA,6080 rpm,78.9 mNm,1.62 A,534 mNm,25.4 A,86 %,1.42 Ω,1.15 mH,46.1 mNm/A,207 rpm/V,6.38 rpm/mNm,0.855 ms,12.8 gcm²,9.91 K/W,3.77 K/W,26 s,892 s,-40...+100 °C,+155 °C,10000 rpm,"0 mm, at radial load < 9 N ","0.15 mm, at radial load > 9 N ",N/A,7 N,87 N,6500 N,"21 N, 5 mm from flange ",7 ,3 ,0 ,180 g,ball bearings ,N/A,N/A
65,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/496654,18 V,7840 rpm,448 mA,6890 rpm,105 mNm,4.9 A,932 mNm,91.7 A,86 %,0.196 Ω,0.113 mH,21.7 mNm/A,441 rpm/V,3.99 rpm/mNm,0.962 ms,23 gcm²,8.17 K/W,2.27 K/W,18.2 s,1020 s,-40...+100 °C,+155 °C,10000 rpm,"0 mm, at radial load < 9 N ","0.15 mm, at radial load > 9 N ",N/A,7 N,87 N,5000 N,"26.1 N, 5 mm from flange ",7 ,3 ,0 ,250 g,ball bearings ,N/A,N/A
66,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/496655,36 V,7390 rpm,205 mA,6450 rpm,130 mNm,2.74 A,1030 mNm,61.8 A,89 %,0.582 Ω,0.512 mH,46.1 mNm/A,207 rpm/V,2.62 rpm/mNm,0.632 ms,23 gcm²,8.17 K/W,2.27 K/W,24.9 s,1020 s,-40...+100 °C,+155 °C,10000 rpm,"0 mm, at radial load < 9 N ","0.15 mm, at radial load > 9 N ",N/A,7 N,87 N,5000 N,"26.1 N, 5 mm from flange ",7 ,3 ,0 ,250 g,ball bearings ,N/A,N/A
67,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/496660,18 V,4540 rpm,352 mA,3920 rpm,209 mNm,5.5 A,1850 mNm,77.4 A,87 %,0.233 Ω,0.169 mH,37.5 mNm/A,255 rpm/V,1.58 rpm/mNm,0.729 ms,44 gcm²,7.17 K/W,1.35 K/W,20.7 s,1400 s,-40...+100 °C,+155 °C,8000 rpm,"0 mm, at radial load < 9 N ","0.15 mm, at radial load > 9 N ",N/A,7 N,87 N,3000 N,"29.9 N, 5 mm from flange ",7 ,3 ,0 ,390 g,ball bearings ,N/A,N/A
68,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/496661,36 V,4550 rpm,176 mA,3950 rpm,208 mNm,2.74 A,1920 mNm,42.8 A,87 %,0.84 Ω,0.675 mH,74.9 mNm/A,127 rpm/V,1.43 rpm/mNm,0.658 ms,44 gcm²,7.17 K/W,1.35 K/W,20.7 s,1400 s,-40...+100 °C,+155 °C,8000 rpm,"0 mm, at radial load < 9 N ","0.15 mm, at radial load > 9 N ",N/A,7 N,87 N,3000 N,"29.9 N, 5 mm from flange ",7 ,3 ,0 ,390 g,ball bearings ,N/A,N/A
69,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat90/500267,48 V,1960 rpm,278 mA,1670 rpm,964 mNm,4.06 A,9410 mNm,56.9 A,87 %,0.844 Ω,1.07 mH,231 mNm/A,41.3 rpm/V,0.151 rpm/mNm,7.99 ms,5060 gcm²,1.78 K/W,1.82 K/W,54.3 s,265 s,-40...+100 °C,+125 °C,5000 rpm,"{0} {1}, at radial load {2} {3} {4} ","0.14 mm, at radial load > 58 N ",N/A,34 N,440 N,8000 N,"130 N, 10 mm from flange ",11 ,3 ,0 ,985 g,ball bearings ,N/A,N/A
70,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat90/500269,18 V,2110 rpm,830 mA,1790 rpm,1020 mNm,12.2 A,10100 mNm,186 A,87 %,0.0968 Ω,0.133 mH,80.7 mNm/A,118 rpm/V,0.142 rpm/mNm,7.51 ms,5060 gcm²,1.73 K/W,1.82 K/W,60.5 s,257 s,-40...+100 °C,+125 °C,5000 rpm,"{0} {1}, at radial load {2} {3} {4} ","0.14 mm, at radial load > 58 N ",N/A,34 N,440 N,8000 N,"130 N, 10 mm from flange ",11 ,3 ,0 ,985 g,ball bearings ,N/A,N/A
71,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat90/515458,24 V,3170 rpm,658 mA,2720 rpm,462 mNm,6.44 A,5110 mNm,113 A,85 %,0.213 Ω,0.232 mH,71.2 mNm/A,134 rpm/V,0.401 rpm/mNm,13.3 ms,3170 gcm²,1.75 K/W,3.71 K/W,69.8 s,260 s,-40...+100 °C,+125 °C,5000 rpm,"{0} {1}, at radial load {2} {3} {4} ","0.14 mm, at radial load > 58 N ",N/A,34 N,440 N,8000 N,"100 N, 10 mm from flange ",11 ,3 ,0 ,635 g,ball bearings ,N/A,N/A
72,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/539473,24 V,9180 rpm,112 mA,7760 rpm,36.1 mNm,1.49 A,296 mNm,14.1 A,83 %,1.71 Ω,1.12 mH,24.6 mNm/A,387 rpm/V,26.8 rpm/mNm,2.05 ms,7.3 gcm²,11.1 K/W,3.75 K/W,30.1 s,849 s,-40...+100 °C,+125 °C,15000 rpm,"0 mm, at radial load < 9 N ","0.14 mm, at radial load > 9 N ",N/A,5 N,98 N,2000 N,"25 N, 5 mm from flange ",2 ,3 ,0 ,153 g,ball bearings ,N/A,N/A
73,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/539477,24 V,9960 rpm,164 mA,8830 rpm,55.5 mNm,2.48 A,629 mNm,33 A,86 %,0.727 Ω,0.475 mH,22.8 mNm/A,418 rpm/V,13.3 rpm/mNm,1.93 ms,13.8 gcm²,9.01 K/W,2.46 K/W,31.9 s,1080 s,-40...+100 °C,+125 °C,15000 rpm,"0 mm, at radial load < 9 N ","0.14 mm, at radial load > 9 N ",N/A,5 N,98 N,1300 N,"25 N, 5 mm from flange ",2 ,3 ,0 ,240 g,N/A,N/A,N/A
74,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/539482,24 V,8510 rpm,149 mA,7050 rpm,61.5 mNm,2.21 A,480 mNm,29.4 A,86 %,0.816 Ω,0.749 mH,26.6 mNm/A,359 rpm/V,11 rpm/mNm,0.934 ms,8.1 gcm²,11.1 K/W,3.75 K/W,27.5 s,866 s,-40...+100 °C,+155 °C,10000 rpm,"0 mm, at radial load < 9 N ","0.14 mm, at radial load > 9 N ",N/A,5 N,98 N,2000 N,"25 N, 5 mm from flange ",4 ,3 ,0 ,156 g,ball bearings ,N/A,N/A
75,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/539487,24 V,7950 rpm,227 mA,6880 rpm,106 mNm,3.62 A,963 mNm,62.9 A,88 %,0.382 Ω,0.39 mH,28.6 mNm/A,334 rpm/V,4.47 rpm/mNm,0.725 ms,15.5 gcm²,9.01 K/W,2.46 K/W,31.3 s,1090 s,-40...+100 °C,+155 °C,10000 rpm,"0 mm, at radial load < 9 N ","0.14 mm, at radial load > 9 N ",N/A,5 N,98 N,1300 N,"25 N, 5 mm from flange ",4 ,3 ,0 ,242 g,ball bearings ,N/A,N/A
76,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/574741,24 V,4720 rpm,716 mA,4210 rpm,438 mNm,9.03 A,4580 mNm,257 A,90 %,0.0935 Ω,0.123 mH,48.1 mNm/A,198 rpm/V,0.386 rpm/mNm,0.687 ms,170 gcm²,4.32 K/W,0.63 K/W,19.9 s,1780 s,-40...+100 °C,+155 °C,6000 rpm,"0 mm, at radial load < 15 N ","0.14 mm, at radial load > 15 N ",N/A,12 N,150 N,6000 N,"110 N, 5 mm from flange ",8 ,3 ,0 ,823 g,N/A,N/A,N/A
77,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re50/578296,24 V,5950 rpm,236 mA,5680 rpm,405 mNm,10.8 A,8920 mNm,232 A,94 %,0.103 Ω,0.0717 mH,38.5 mNm/A,248 rpm/V,0.668 rpm/mNm,3.78 ms,540 gcm²,3.59 K/W,1.24 K/W,68.4 s,1510 s,-30...+100 °C,+125 °C,9500 rpm,"0 mm, at radial load < 11.5 N ","0.1 mm, at radial load > 11.5 N ",0.03 mm,30 N,150 N,6000 N,"110 N, 15 mm from flange ",1 ,N/A,0 ,1100 g,Waelzlager ,15 ,N/A
78,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re50/578298,48 V,4900 rpm,88.4 mA,4620 rpm,420 mNm,4.58 A,7370 mNm,78.9 A,93 %,0.608 Ω,0.423 mH,93.4 mNm/A,102 rpm/V,0.666 rpm/mNm,3.81 ms,547 gcm²,3.59 K/W,1.24 K/W,69.2 s,1510 s,-30...+100 °C,+125 °C,9500 rpm,"0 mm, at radial load < 11.5 N ","0.1 mm, at radial load > 11.5 N ",0.03 mm,30 N,150 N,6000 N,"110 N, 15 mm from flange ",1 ,N/A,0 ,1100 g,Waelzlager ,15 ,N/A
79,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/579165,48 V,4950 rpm,384 mA,4470 rpm,423 mNm,4.59 A,4930 mNm,169 A,91 %,0.284 Ω,0.45 mH,91.9 mNm/A,104 rpm/V,0.321 rpm/mNm,0.572 ms,170 gcm²,4.32 K/W,0.63 K/W,21.5 s,1780 s,-40...+100 °C,+155 °C,6000 rpm,"0 mm, at radial load < 15 N ","0.14 mm, at radial load > 15 N ",N/A,12 N,150 N,6000 N,"110 N, 5 mm from flange ",8 ,3 ,0 ,823 g,N/A,N/A,N/A
80,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat90/580047,60 V,2600 rpm,197 mA,2200 rpm,460 mNm,2.1 A,4540 mNm,29.6 A,84 %,2.03 Ω,2.15 mH,217 mNm/A,44.1 rpm/V,0.412 rpm/mNm,13.7 ms,3170 gcm²,1.95 K/W,3.62 K/W,66.8 s,290 s,-40...+100 °C,+125 °C,5000 rpm,"{0} {1}, at radial load {2} {3} {4} ","0.14 mm, at radial load > 58 N ",N/A,34 N,440 N,8000 N,"100 N, 10 mm from flange ",11 ,3 ,0 ,635 g,ball bearings ,N/A,N/A
81,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat90/597974,30 V,2080 rpm,493 mA,1620 rpm,1560 mNm,10.5 A,9950 mNm,107 A,87 %,0.28 Ω,0.369 mH,136 mNm/A,70.2 rpm/V,0.144 rpm/mNm,7.72 ms,5100 gcm²,0.867 K/W,0.848 K/W,26.5 s,129 s,-40...+100 °C,+125 °C,5000 rpm,"0.14 mm, at radial load < 58 N ","0.14 mm, at radial load > 58 N ",N/A,34 N,440 N,8000 N,"130 N, 10 mm from flange ",11 ,3 ,0 ,988 g,ball bearings ,N/A,N/A
82,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/606793,24 V,3340 rpm,657 mA,2970 rpm,646 mNm,9.42 A,6820 mNm,205 A,89 %,0.117 Ω,0.149 mH,68 mNm/A,140 rpm/V,0.241 rpm/mNm,0.668 ms,264 gcm²,4.02 K/W,0.53 K/W,19.7 s,2310 s,-40...+100 °C,+155 °C,5000 rpm,"0 mm, at radial load < 15 N ","0.14 mm, at radial load > 15 N ",N/A,12 N,150 N,6000 N,"110 N, 5 mm from flange ",8 ,3 ,N/A,1150 g,N/A,N/A,N/A
83,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat90/607930,30 V,2080 rpm,475 mA,1700 rpm,1260 mNm,8.72 A,9950 mNm,107 A,87 %,0.28 Ω,0.369 mH,136 mNm/A,70.2 rpm/V,0.144 rpm/mNm,7.21 ms,4760 gcm²,1.37 K/W,1.02 K/W,31.9 s,204 s,-40...+100 °C,+125 °C,5000 rpm,"{0} {1}, at radial load {2} {3} {4} ","0.14 mm, at radial load > 58 N ",N/A,34 N,440 N,8000 N,"130 N, 10 mm from flange ",11 ,3 ,0 ,964 g,ball bearings ,N/A,N/A
84,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat90/607942,24 V,3170 rpm,658 mA,2490 rpm,729 mNm,9.43 A,5070 mNm,111 A,85 %,0.216 Ω,0.232 mH,71.2 mNm/A,134 rpm/V,0.407 rpm/mNm,12.3 ms,2880 gcm²,1.37 K/W,1.13 K/W,21.3 s,203 s,-40...+100 °C,+125 °C,5000 rpm,"0 mm, at radial load < 58 N ","0.14 mm, at radial load > 58 N ",N/A,34 N,440 N,8000 N,"100 N, 10 mm from flange ",11 ,3 ,0 ,624 g,ball bearings ,N/A,N/A
85,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat90/607950,24 V,3210 rpm,696 mA,2340 rpm,961 mNm,12 A,5030 mNm,113 A,85 %,0.213 Ω,0.232 mH,70.1 mNm/A,136 rpm/V,0.413 rpm/mNm,13.9 ms,3210 gcm²,0.675 K/W,0.923 K/W,17.3 s,100 s,-40...+100 °C,+125 °C,5000 rpm,"{0} {1}, at radial load {2} {3} {4} ","0.14 mm, at radial load > 58 N ",N/A,34 N,440 N,8000 N,"100 N, 10 mm from flange ",11 ,3 ,0 ,638 g,ball bearings ,N/A,N/A
